,cat1,cat2,id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
1294,Carne,Aves y pollo,38,Contramuslos de pollo deshuesados y sin piel,Bandeja,3.96,10,0.55,kg,False
1295,Carne,Aves y pollo,38,Solomillos de pollo,Bandeja,5.04,10,0.6,kg,False
1296,Carne,Aves y pollo,38,Pechugas enteras de pollo,Bandeja,6.95,10,1.2,kg,False
1297,Carne,Aves y pollo,38,Cuartos traseros familiar de pollo,Bandeja,4.88,10,1.6,kg,False
1298,Carne,Aves y pollo,38,Cuartos traseros de pollo,Bandeja,2.72,10,0.8,kg,False
1299,Carne,Aves y pollo,38,Muslos de pollo deshuesados con piel,Bandeja,2.88,10,0.5,kg,False
1300,Carne,Aves y pollo,38,Pechugas enteras de pollo,Bandeja,3.58,10,0.5,kg,False
1301,Carne,Aves y pollo,38,Medio pollo troceado,Bandeja,3.86,10,0.9,kg,False
1302,Carne,Aves y pollo,38,Brochetas de pollo,Bandeja,3.20,10,0.37,kg,False
1303,Carne,Aves y pollo,38,Jamoncitos de pollo,Bandeja,3.59,10,0.92,kg,False
1304,Carne,Aves y pollo,38,Alas partidas de pollo,Bandeja,3.23,10,0.6,kg,False
1305,Carne,Aves y pollo,38,Carcasa y espinazo de pollo,Bandeja,1.50,10,1.0,kg,False
1306,Carne,Aves y pollo,38,Pechugas de pollo marinadas empanadas sin gluten,Bandeja,2.83,10,0.36,kg,False
1307,Carne,Aves y pollo,38,Filetes pechuga de pollo certificado alimentado con un 50% de maíz,Bandeja,4.59,10,0.5,kg,False
1308,Carne,Aves y pollo,38,Flautas de pollo y queso,Bandeja,2.00,10,0.28,kg,False
1309,Carne,Aves y pollo,38,Pechugas de pollo finas hierbas marinadas,Bandeja,4.81,10,0.65,kg,False
1310,Carne,Aves y pollo,38,Pollo entero,Bandeja,6.17,10,1.9,kg,False
1311,Carne,Aves y pollo,38,Hígados y corazones de pollo,Tarrina,1.73,10,0.45,kg,False
1312,Carne,Aves y pollo,38,Cuartos traseros de pollo certificado alimentado con un 50% de maíz,Bandeja,4.41,10,0.9,kg,False
1313,Carne,Aves y pollo,38,Medallones pechuga de pollo marinado,Bandeja,4.52,10,0.65,kg,False
1314,Carne,Aves y pollo,38,Contramuslos de pollo sin piel,Bandeja,4.01,10,0.9,kg,False
1315,Carne,Aves y pollo,38,Alas de pollo adobadas,Bandeja,3.33,10,0.68,kg,False
1316,Carne,Aves y pollo,38,Fajitas pollo y verduras,Bandeja,3.85,10,0.4,kg,False
1317,Carne,Aves y pollo,38,Alas de pollo,Bandeja,4.36,10,0.98,kg,False
1318,Carne,Aves y pollo,38,Contramuslos de pollo marinados con piel,Bandeja,4.35,10,0.6,kg,False
1319,Carne,Aves y pollo,38,Carcasa de pollo certificado alimentado con un 50% de maíz,Bandeja,2.33,10,0.75,kg,False
1320,Carne,Aves y pollo,38,Pollo entero troceado,Bandeja,6.00,10,1.5,kg,False
1321,Carne,Aves y pollo,38,Jamoncitos de pollo certificado alimentado con un 50% de maíz,Bandeja,5.29,10,0.85,kg,False
1322,Carne,Aves y pollo,38,Pollo certificado entero alimentado con un 50% de maíz,Bandeja,8.14,10,1.8,kg,False
1323,Carne,Aves y pollo,38,Medio pollo certificado troceado alimentado con un 50% de maíz,Bandeja,5.41,10,0.95,kg,False
1324,Carne,Aves y pollo,38,Pechugas enteras de pollo certificado alimentado con un 50% de maíz,Bandeja,4.87,10,0.55,kg,False
1325,Carne,Aves y pollo,38,Alas partidas de pollo certificado alimentado con un 50% de maíz,Bandeja,4.35,10,0.59,kg,False
1326,Carne,Aves y pollo,38,Mollejas de pollo,Tarrina,1.57,10,0.3,kg,False
1327,Carne,Aves y pollo,38,Sangre hervida de pollo,Paquete,2.01,10,0.5,kg,False
1328,Carne,Aves y pollo,38,Patas de pollo,Bandeja,1.82,10,0.45,kg,False
1329,Carne,Aves y pollo,38,Picantones de pollo,Bandeja,7.36,10,0.8,kg,False
1330,Carne,Aves y pollo,38,Contramuslos deshuesados y sin piel de pollo certificado alimentado con un 50% de maíz,Bandeja,4.58,10,0.55,kg,False
1331,Carne,Aves y pollo,38,Muslos deshuesados con piel de pollo certificado alimentado con un 50% de maíz,Bandeja,4.98,10,0.6,kg,False
1332,Carne,Aves y pollo,38,Filetes pechuga de pollo extra tiernos,Bandeja,4.46,10,0.56,kg,False
1333,Carne,Aves y pollo,38,Solomillos de pollo certificado alimentado con un 50% de maíz,Bandeja,5.53,10,0.5,kg,False
1334,Carne,Aves y pollo,38,Pechugas de pollo rellenas de jamón y queso empanadas sin gluten,Bandeja,4.55,10,0.45,kg,False
1335,Carne,Aves y pollo,38,Lagrimitas de pollo al limón empanadas sin gluten,Bandeja,2.96,10,0.34,kg,False
1336,Carne,Aves y pollo,38,Solomillos de pollo marinados empanados sin gluten,Bandeja,3.93,10,0.465,kg,False
1337,Carne,Carne congelada,47,Jamoncitos de pollo congelados,Paquete,3.10,10,1.0,kg,False
1338,Carne,Carne congelada,47,Alas de pollo congeladas,Paquete,3.40,10,1.0,kg,False
1339,Carne,Carne congelada,47,Medallones preparado de solomillo cerdo congelados marinados,Paquete,3.11,10,0.3,kg,False
1340,Carne,Carne congelada,47,Solomillo de pavo marinado congelado,Paquete,2.76,10,0.35,kg,False
1341,Carne,Carne congelada,47,Cuartos traseros de pollo congelados,Paquete,5.80,10,2.0,kg,False
1342,Carne,Carne congelada,47,Solomillo de cerdo marinado congelado,Paquete,6.24,10,0.8,kg,False
1343,Carne,Carne congelada,47,Jamoncitos de pavo duplo congelados,Paquete,2.91,10,0.67,kg,False
1344,Carne,Carne congelada,47,Yemas de gallina congeladas,Tarrina,2.17,10,0.25,kg,False
1345,Carne,Carne congelada,47,Chuletas de cordero palo o riñonada congeladas,Paquete,11.37,10,0.6,kg,False
1346,Carne,Carne congelada,47,Paletilla de cordero entera congelada,Pieza,17.40,10,1.2,kg,False
1347,Carne,Carne congelada,47,Paletilla de lechal entera congelada,Pieza,16.84,10,0.65,kg,False
1348,Carne,Carne congelada,47,Pierna de lechal entera congelada,Pieza,9.04,10,0.65,kg,False
1349,Carne,Carne congelada,47,Chuletas cordero de lechal congeladas,Paquete,12.65,10,0.55,kg,False
1350,Carne,Carne congelada,47,Carrillada de cerdo congelada,Paquete,5.75,10,0.46,kg,False
1351,Carne,Carne congelada,47,Carrillada de vacuno congelado,Paquete,8.70,10,0.6,kg,False
1352,Carne,Carne congelada,47,Pechugas de pollo enteras congeladas,Paquete,5.65,10,1.0,kg,False
1353,Carne,Cerdo,37,Costillas de cerdo carnosas a tacos,Bandeja,4.08,10,0.53,kg,False
1354,Carne,Cerdo,37,Filetes lomo de cerdo,Bandeja,2.84,10,0.4,kg,False
1355,Carne,Cerdo,37,Filetes lomo de cerdo familiar,Bandeja,6.29,10,0.9,kg,False
1356,Carne,Cerdo,37,Carrillada de cerdo,Bandeja,6.55,10,0.5,kg,False
1357,Carne,Cerdo,37,Costilla de cerdo ibérico adobada,Bandeja,4.11,10,0.6,kg,False
1358,Carne,Cerdo,37,Chuletas de cerdo sajonia,Bandeja,2.77,10,0.29,kg,False
1359,Carne,Cerdo,37,Costilla de cerdo churrasco,Pieza,4.95,10,0.9,kg,False
1360,Carne,Cerdo,37,Panceta,Bandeja,3.45,10,0.5,kg,False
1361,Carne,Cerdo,37,Manos de cerdo,Bandeja,3.10,10,0.5,kg,False
1362,Carne,Cerdo,37,Cerdo a tacos,Bandeja,3.22,10,0.56,kg,False
1363,Carne,Cerdo,37,Lomo de cerdo adobado,Bandeja,3.38,10,0.47,kg,False
1364,Carne,Cerdo,37,Lomo de cerdo adobado familiar,Bandeja,6.08,10,0.9,kg,False
1365,Carne,Cerdo,37,San Jacobos de cerdo sin gluten,Bandeja,2.52,10,0.4,kg,False
1366,Carne,Cerdo,37,Filetes lomo de cerdo cabeza,Bandeja,3.69,10,0.55,kg,False
1367,Carne,Cerdo,37,Flautas de bacón y queso,Bandeja,2.00,10,0.28,kg,False
1368,Carne,Cerdo,37,Secreto de cerdo,Bandeja,2.56,10,0.4,kg,False
1369,Carne,Cerdo,37,Media careta de cerdo sin oreja,Bandeja,2.34,10,0.42,kg,False
1370,Carne,Cerdo,37,Manteca de cerdo Mont-Palau para cocinar,Tarrina,2.30,10,0.4,kg,False
1371,Carne,Cerdo,37,Fiambre de magro de cerdo adobado,Paquete,2.68,10,0.37,kg,False
1372,Carne,Cerdo,37,Codillo de cerdo,Bandeja,2.50,10,0.48,kg,False
1373,Carne,Cerdo,37,Filetes hígado de cerdo,Bandeja,2.41,10,0.45,kg,False
1374,Carne,Cerdo,37,Filetes lomo al ajillo,Bandeja,3.88,10,0.5,kg,False
1375,Carne,Cerdo,37,Lomo de cerdo grueso,Bandeja,2.19,10,0.3,kg,False
1376,Carne,Cerdo,37,Figatells de cerdo,Bandeja,3.84,10,0.46,kg,False
1377,Carne,Cerdo,37,Presa de cerdo ibérico,Bandeja,6.82,10,0.24,kg,False
1378,Carne,Cerdo,37,Secreto de cerdo ibérico,Bandeja,5.93,10,0.25,kg,False
1379,Carne,Cerdo,37,Sesos de cerdo,Bandeja,2.95,10,0.13,kg,False
1380,Carne,Cerdo,37,Medallones preparado de solomillo cerdo provenzal,Bandeja,4.20,10,0.4,kg,False
1381,Carne,Cerdo,37,Pinchos de cerdo sin varilla,Bandeja,4.28,10,0.51,kg,False
1382,Carne,Cerdo,37,Chuletas lomo de cerdo,Bandeja,3.10,10,0.48,kg,False
1383,Carne,Cerdo,37,Chuletas aguja de cerdo,Bandeja,3.97,10,0.65,kg,False
1384,Carne,Cerdo,37,Lomo de cerdo ibérico,Bandeja,6.26,10,0.285,kg,False
1385,Carne,Cerdo,37,Solomillo de cerdo marinado con romero,Pieza,7.73,10,0.7,kg,False
1386,Carne,Cerdo,37,Solomillo de cerdo,Paquete,4.10,10,0.5,kg,False
1387,Carne,Cerdo,37,Filetes lomo de cerdo extra tiernos,Bandeja,3.49,10,0.46,kg,False
1388,Carne,Cerdo,37,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,Bandeja,3.84,10,0.38,kg,False
1389,Carne,Cerdo,37,Lomo de cerdo trozo,Pieza,4.23,10,0.8,kg,False
1390,Carne,Cerdo,37,Pieza magro cabeza de cerdo,Pieza,6.47,10,1.2,kg,False
1391,Carne,Cerdo,37,Costilleja de cerdo churrasco,Pieza,4.24,10,0.77,kg,False
1392,Carne,Cerdo,37,Lomo de cerdo marinado empanado,Bandeja,3.30,10,0.4,kg,False
1393,Carne,Conejo y cordero,42,Medio conejo troceado,Bandeja,5.37,10,0.6,kg,False
1394,Carne,Conejo y cordero,42,Conejo entero,Pieza,10.21,10,1.3,kg,False
1395,Carne,Conejo y cordero,42,Conejo entero troceado,Bandeja,11.64,10,1.3,kg,False
1396,Carne,Conejo y cordero,42,Cuatro hígados de conejo,Bandeja,2.70,10,0.25,kg,False
1397,Carne,Conejo y cordero,42,Paletillas de conejo,Bandeja,6.78,10,0.4,kg,False
1398,Carne,Conejo y cordero,42,Muslos de conejo,Bandeja,4.78,10,0.4,kg,False
1399,Carne,Conejo y cordero,42,Lomos de conejo,Bandeja,5.30,10,0.4,kg,False
1400,Carne,Conejo y cordero,42,Costillas de conejo partidas,Bandeja,3.38,10,0.4,kg,False
1401,Carne,Conejo y cordero,42,Chuletas de cordero palo y riñonada,Bandeja,19.38,10,0.76,kg,False
1402,Carne,Conejo y cordero,42,Chuletas de cordero mixtas,Bandeja,17.00,10,0.85,kg,False
1403,Carne,Conejo y cordero,42,Chuletas de cordero pierna,Bandeja,15.20,10,0.8,kg,False
1404,Carne,Conejo y cordero,42,Chuletas de cordero paletilla,Bandeja,11.07,10,0.54,kg,False
1405,Carne,Conejo y cordero,42,Filetes hígado de cordero,Bandeja,2.16,10,0.2,kg,False
1406,Carne,Conejo y cordero,42,Garretas brazuelo de cordero,Bandeja,5.98,10,0.46,kg,False
1407,Carne,Conejo y cordero,42,Cuello de cordero,Bandeja,5.33,10,0.41,kg,False
1408,Carne,Conejo y cordero,42,Churrasco de cordero,Bandeja,6.50,10,0.5,kg,False
1409,Carne,Embutido,43,Longaniza magro fresca,Bandeja,3.37,10,0.535,kg,False
1410,Carne,Embutido,43,Longaniza fresca sin tripa,Bandeja,3.30,10,0.56,kg,False
1411,Carne,Embutido,43,Longaniza fresca de pollo,Bandeja,4.13,10,0.55,kg,False
1412,Carne,Embutido,43,Morcilla de cebolla oreada,Bandeja,1.90,10,0.28,kg,False
1413,Carne,Embutido,43,Botifarrón de carne,Bandeja,2.62,10,0.35,kg,False
1414,Carne,Embutido,43,Chorizo oreado,Bandeja,2.57,10,0.36,kg,False
1415,Carne,Embutido,43,Chistorra,Paquete,1.55,10,0.22,kg,False
1416,Carne,Embutido,43,Longaniza roja fresca,Bandeja,2.03,10,0.27,kg,False
1417,Carne,Embutido,43,Longaniza fresca estilo criollo,Bandeja,2.96,10,0.38,kg,False
1418,Carne,Embutido,43,Butifarra fresca,Bandeja,3.68,10,0.64,kg,False
1419,Carne,Embutido,43,Embutido surtido oreado,Bandeja,3.88,10,0.5,kg,False
1420,Carne,Embutido,43,Morcilla de arroz y cebolla,Paquete,1.63,10,0.3,kg,False
1421,Carne,Embutido,43,Embutido blanco,Bandeja,2.55,10,0.35,kg,False
1422,Carne,Embutido,43,Chorizo aperitivo,Bandeja,2.59,10,0.3,kg,False
1423,Carne,Embutido,43,Chorizo picante aperitivo,Bandeja,3.24,10,0.375,kg,False
1424,Carne,Hamburguesas y picadas,44,Burger de cerdo,Bandeja,3.00,10,0.54,kg,False
1425,Carne,Hamburguesas y picadas,44,Burger de vacuno y cerdo,Bandeja,3.78,10,0.54,kg,False
1426,Carne,Hamburguesas y picadas,44,Burger de vacuno,Bandeja,4.40,10,0.54,kg,False
1427,Carne,Hamburguesas y picadas,44,Burger de pollo,Bandeja,3.99,10,0.54,kg,False
1428,Carne,Hamburguesas y picadas,44,Burger de vacuno gruesas,Bandeja,3.78,10,0.36,kg,False
1429,Carne,Hamburguesas y picadas,44,Burger de vacuno y cerdo con jamón y cebolla caramelizada,Bandeja,2.50,10,0.24,kg,False
1430,Carne,Hamburguesas y picadas,44,Burger de pavo y espinacas,Bandeja,2.37,10,0.24,kg,False
1431,Carne,Hamburguesas y picadas,44,Burger de pavo y pollo,Bandeja,4.11,10,0.54,kg,False
1432,Carne,Hamburguesas y picadas,44,Mini burgers de pollo,Bandeja,2.70,10,0.28,kg,False
1433,Carne,Hamburguesas y picadas,44,Mini burgers de vacuno y cerdo,Bandeja,2.59,10,0.28,kg,False
1434,Carne,Hamburguesas y picadas,44,Burger de vacuno y cerdo gruesas,Bandeja,3.15,10,0.36,kg,False
1435,Carne,Hamburguesas y picadas,44,Burger de pollo certificado gruesas alimentado con un 50% de maíz,Bandeja,3.52,10,0.36,kg,False
1436,Carne,Hamburguesas y picadas,44,Burger de cerdo ibérico gruesas,Bandeja,3.14,10,0.36,kg,False
1437,Carne,Hamburguesas y picadas,44,Burger de pollo y zanahoria,Bandeja,2.31,10,0.24,kg,False
1438,Carne,Hamburguesas y picadas,44,Burger de vacuno angus gruesa,Bandeja,4.81,10,0.36,kg,False
1439,Carne,Hamburguesas y picadas,44,Burger Crunchy Chicken,Bandeja,2.15,10,0.24,kg,False
1440,Carne,Hamburguesas y picadas,44,Hamburguesa de lomo de vacuno,Paquete,3.70,10,0.24,kg,False
1441,Carne,Hamburguesas y picadas,44,Preparado de carne picada vacuno y cerdo,Bandeja,3.60,10,0.5,kg,False
1442,Carne,Hamburguesas y picadas,44,Preparado de carne picada vacuno y cerdo,Bandeja,6.50,10,1.0,kg,False
1443,Carne,Hamburguesas y picadas,44,Preparado de carne picada cerdo,Bandeja,2.95,10,0.5,kg,False
1444,Carne,Hamburguesas y picadas,44,Preparado de carne picada vacuno,Bandeja,3.95,10,0.5,kg,False
1445,Carne,Hamburguesas y picadas,44,Preparado de carne picada vacuno,Bandeja,7.30,10,1.0,kg,False
1446,Carne,Hamburguesas y picadas,44,Preparado de carne picada pollo y pavo,Bandeja,3.70,10,0.5,kg,False
1447,Carne,Hamburguesas y picadas,44,Albóndigas de cerdo,Bandeja,4.55,10,0.84,kg,False
1448,Carne,Hamburguesas y picadas,44,Albóndigas de pollo,Bandeja,6.20,10,0.84,kg,False
1449,Carne,Hamburguesas y picadas,44,Preparado de carne picada vacuno,Paquete,4.50,10,0.4,kg,False
1450,Carne,Vacuno,40,Filetes de vacuno 1º B añojo para plancha o guisar,Bandeja,6.65,10,0.5,kg,False
1451,Carne,Vacuno,40,Tacos de vacuno añojo para guisar,Bandeja,7.38,10,0.6,kg,False
1452,Carne,Vacuno,40,Lomo de vacuno añojo para plancha,Bandeja,9.10,10,0.5,kg,False
1453,Carne,Vacuno,40,Filetes de vacuno al ajillo,Bandeja,7.11,10,0.45,kg,False
1454,Carne,Vacuno,40,Solomillo de vacuno añojo para plancha,Bandeja,11.07,10,0.3,kg,False
1455,Carne,Vacuno,40,Carpaccio de vacuno,Bandeja,3.75,10,0.11,kg,False
1456,Carne,Vacuno,40,Filetes de vacuno añojo para plancha,Bandeja,7.50,10,0.5,kg,False
1457,Carne,Vacuno,40,Entrecot de vacuno añojo fino para barbacoa o plancha,Bandeja,10.95,10,0.5,kg,False
1458,Carne,Vacuno,40,Entrecot de vacuno añojo grueso para barbacoa o plancha,Bandeja,8.32,10,0.38,kg,False
1459,Carne,Vacuno,40,Churrasco de vacuno añojo para barbacoa o plancha,Bandeja,5.95,10,0.5,kg,False
1460,Carne,Vacuno,40,Filetes hígado de vacuno añojo,Bandeja,5.52,10,0.6,kg,False
1461,Carne,Vacuno,40,Filetes de vacuno añojo para empanar,Bandeja,7.40,10,0.5,kg,False
1462,Carne,Vacuno,40,Entrecot de vacuno angus para barbacoa o plancha,Bandeja,11.22,10,0.33,kg,False
1463,Carne,Vacuno,40,Chuletón de vacuno añojo para barbacoa o plancha,Bandeja,10.45,10,0.55,kg,False
1464,Carne,Empanados y elaborados,45,Nuggets de pollo Hacendado ultracongelados,Paquete,2.70,10,0.5,kg,False
1465,Carne,Empanados y elaborados,45,Delicias de pollo Hacendado ultracongeladas,Paquete,3.75,10,0.5,kg,False
1466,Carne,Empanados y elaborados,45,Croquetas de cocido Hacendado ultracongeladas,Paquete,1.90,10,0.35,kg,False
1467,Carne,Empanados y elaborados,45,Nuggets de pavo Hacendado ultracongelados,Paquete,3.20,10,0.4,kg,False
1468,Carne,Empanados y elaborados,45,Pollo marinado rebozado Crispy American Style Hacendado ultracongeladas,Paquete,4.90,10,0.5,kg,False
1469,Carne,Empanados y elaborados,45,Brochetas de pollo,Bandeja,3.20,10,0.37,kg,False
1470,Carne,Empanados y elaborados,45,Flautas de pollo y queso,Bandeja,2.00,10,0.28,kg,False
1471,Carne,Empanados y elaborados,45,Flautas de bacón y queso,Bandeja,2.00,10,0.28,kg,False
1472,Carne,Empanados y elaborados,45,Lomo de cerdo adobado,Bandeja,3.38,10,0.47,kg,False
1473,Carne,Empanados y elaborados,45,Lomo de cerdo adobado familiar,Bandeja,6.08,10,0.9,kg,False
1474,Carne,Empanados y elaborados,45,San Jacobos de cerdo sin gluten,Bandeja,2.52,10,0.4,kg,False
1475,Carne,Empanados y elaborados,45,Pechugas de pollo finas hierbas marinadas,Bandeja,4.81,10,0.65,kg,False
1476,Carne,Empanados y elaborados,45,Medallones pechuga de pollo marinado,Bandeja,4.52,10,0.65,kg,False
1477,Carne,Empanados y elaborados,45,Pechugas de pollo marinadas empanadas sin gluten,Bandeja,2.83,10,0.36,kg,False
1478,Carne,Empanados y elaborados,45,Pinchos de cerdo sin varilla,Bandeja,4.28,10,0.51,kg,False
1479,Carne,Empanados y elaborados,45,Medallones preparado de solomillo cerdo provenzal,Bandeja,4.20,10,0.4,kg,False
1480,Carne,Empanados y elaborados,45,Filetes de vacuno al ajillo,Bandeja,7.11,10,0.45,kg,False
1481,Carne,Empanados y elaborados,45,Alas de pollo adobadas,Bandeja,3.33,10,0.68,kg,False
1482,Carne,Empanados y elaborados,45,Fiambre de magro de cerdo adobado,Paquete,2.68,10,0.37,kg,False
1483,Carne,Empanados y elaborados,45,Chuletas de pavo al ajillo,Bandeja,4.14,10,0.6,kg,False
1484,Carne,Empanados y elaborados,45,Costilla de cerdo ibérico adobada,Bandeja,4.11,10,0.6,kg,False
1485,Carne,Empanados y elaborados,45,Brochetas de pavo,Bandeja,4.35,10,0.5,kg,False
1486,Carne,Empanados y elaborados,45,Filetes lomo al ajillo,Bandeja,3.88,10,0.5,kg,False
1487,Carne,Empanados y elaborados,45,Pechugas de pavo pimentón,Bandeja,4.92,10,0.58,kg,False
1488,Carne,Empanados y elaborados,45,Contramuslos de pollo marinados con piel,Bandeja,4.35,10,0.6,kg,False
1489,Carne,Empanados y elaborados,45,Chuletas de cerdo sajonia,Bandeja,2.77,10,0.29,kg,False
1490,Carne,Empanados y elaborados,45,Callos preparados de ternera Rogusa,Paquete,3.40,10,0.5,kg,False
1491,Carne,Empanados y elaborados,45,Oreja de cerdo cocida adobada Rogusa,Paquete,3.90,10,0.5,kg,False
1492,Carne,Empanados y elaborados,45,Lagrimitas de pollo al limón empanadas sin gluten,Bandeja,2.96,10,0.34,kg,False
1493,Carne,Empanados y elaborados,45,Pechugas de pollo rellenas de jamón y queso empanadas sin gluten,Bandeja,4.55,10,0.45,kg,False
1494,Carne,Empanados y elaborados,45,Solomillos de pollo marinados empanados sin gluten,Bandeja,3.93,10,0.465,kg,False
1495,Carne,Empanados y elaborados,45,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,Bandeja,3.84,10,0.38,kg,False
1496,Carne,Empanados y elaborados,45,Lomo de cerdo marinado empanado,Bandeja,3.30,10,0.4,kg,False
1497,Cereales y galletas,Cereales,78,Cereales rellenos de leche Hacendado,Caja,2.60,10,0.5,kg,False
1498,Cereales y galletas,Cereales,78,Mini cereales rellenos de leche Hacendado,Caja,1.95,10,0.175,kg,False
1499,Cereales y galletas,Cereales,78,Cereales rellenos de chocolate y avellana Hacendado,Paquete,2.15,10,0.5,kg,False
1500,Cereales y galletas,Cereales,78,Cereales estrellas de maíz Stars Hacendado con miel,Caja,2.10,10,0.4,kg,False
1501,Cereales y galletas,Cereales,78,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja,1.50,10,0.5,kg,False
1502,Cereales y galletas,Cereales,78,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja,2.10,10,0.5,kg,False
1503,Cereales y galletas,Cereales,78,Cereales copos de maíz Corn Flakes Kellogg's,Caja,3.00,10,0.5,kg,False
1504,Cereales y galletas,Cereales,78,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja,3.55,10,0.42,kg,False
1505,Cereales y galletas,Cereales,78,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja,1.80,10,0.5,kg,False
1506,Cereales y galletas,Cereales,78,Cereales copos de maíz Corn Flakes Harvest Home sin gluten,Caja,2.59,10,0.375,kg,False
1507,Cereales y galletas,Cereales,78,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete,2.25,10,0.4,kg,False
1508,Cereales y galletas,Cereales,78,Copos de avena Brüggen,Caja,0.95,10,0.5,kg,False
1509,Cereales y galletas,Cereales,78,Cereales copos de trigo integral y arroz Special K Classic,Caja,3.25,10,0.45,kg,False
1510,Cereales y galletas,Cereales,78,Muesli Crunchy Hacendado con chocolate,Paquete,2.10,10,0.5,kg,False
1511,Cereales y galletas,Cereales,78,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja,2.05,10,0.5,kg,False
1512,Cereales y galletas,Cereales,78,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,Paquete,1.75,10,0.4,kg,False
1513,Cereales y galletas,Cereales,78,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,Caja,3.95,10,0.625,kg,False
1514,Cereales y galletas,Cereales,78,Muesli Crunchy Hacendado con frutos secos,Paquete,2.10,10,0.5,kg,False
1515,Cereales y galletas,Cereales,78,Muesli Crunchy Hacendado 0% azúcares añadidos 0% edulcorantes,Paquete,2.00,10,0.5,kg,False
1516,Cereales y galletas,Cereales,78,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja,2.35,10,0.375,kg,False
1517,Cereales y galletas,Cereales,78,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,Caja,2.00,10,0.425,kg,False
1518,Cereales y galletas,Cereales,78,Cereales de trigo entero integral Weetabix,Caja,3.09,10,0.43,kg,False
1519,Cereales y galletas,Cereales,78,Muesli Crunchy Hacendado con fruta,Paquete,2.10,10,0.5,kg,False
1520,Cereales y galletas,Cereales,78,Avena molida Hacendado,Paquete,1.11,0,0.5,kg,False
1521,Cereales y galletas,Cereales,78,Cereales All-Bran Kellogg's con chocolate,Caja,3.50,10,0.375,kg,False
1522,Cereales y galletas,Cereales,78,Salvado de avena Hacendado,Paquete,1.65,10,0.5,kg,False
1523,Cereales y galletas,Cereales,78,Cereales y semillas granola Hacendado con frutos secos,Paquete,2.40,10,0.4,kg,False
1524,Cereales y galletas,Cereales,78,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja,1.80,10,0.5,kg,False
1525,Cereales y galletas,Cereales,78,Muesli Hacendado con frutas,Paquete,2.30,10,1.0,kg,False
1526,Cereales y galletas,Cereales,78,Muesli Hacendado 50% frutas y frutos secos,Paquete,1.95,10,0.5,kg,False
1527,Cereales y galletas,Cereales,78,Salvado de trigo integral Hacendado,Paquete,1.35,10,0.25,kg,False
1528,Cereales y galletas,Cereales,78,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete,2.25,10,0.4,kg,False
1529,Cereales y galletas,Cereales,78,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete,2.40,10,0.375,kg,False
1530,Cereales y galletas,Cereales,78,Cereales avena Crunchy Hacendado,Caja,2.00,10,0.4,kg,False
1531,Cereales y galletas,Cereales,78,Cereales con salvado de trigo Fruta y Fibra Hacendado,Caja,2.35,10,0.45,kg,False
1532,Cereales y galletas,Cereales,78,Copos crujientes de cereales Granola Hacendado con trozos de fresas,Paquete,2.40,10,0.4,kg,False
1533,Cereales y galletas,Cereales,78,Cereales avena Crunchy Hacendado de cacao,Caja,2.15,10,0.4,kg,False
1534,Cereales y galletas,Cereales,78,Barritas de cereales Hacendado chocolate con leche,Caja,1.40,10,0.12,kg,False
1535,Cereales y galletas,Cereales,78,Barritas de cereales Hacendado con chocolate blanco,Caja,1.30,10,0.127,kg,False
1536,Cereales y galletas,Cereales,78,Barritas de cereales muesli Hacendado con chocolate,Caja,1.40,10,0.138,kg,False
1537,Cereales y galletas,Cereales,78,Barritas de cereales con frutos secos Hacendado,Caja,1.65,10,0.15,kg,False
1538,Cereales y galletas,Cereales,78,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Caja,3.10,10,0.12,kg,False
1539,Cereales y galletas,Cereales,78,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja,3.15,10,0.12,kg,False
1540,Cereales y galletas,Cereales,78,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja,4.90,10,0.18,kg,False
1541,Cereales y galletas,Cereales,78,Barritas de espelta Hacendado sabor manzana,Caja,1.50,10,0.12,kg,False
1542,Cereales y galletas,Cereales,78,Barritas de avena Hacendado con chocolate negro,Caja,2.35,10,0.252,kg,False
1543,Cereales y galletas,Cereales,78,Barritas de galleta rellenas de arándanos Hacendado,Caja,1.50,10,0.125,kg,False
1544,Cereales y galletas,Cereales,78,Barritas 100% fruta de manzana y plátano Hacendado,Caja,1.75,10,0.09,kg,False
