,Cat,Subcat,url_x,page,brand,display_name,expiration_days,image,object_id,product_info,sku_id,units_in_cart,units_in_stock,url_y,weight,currency,discount_percentage,is_club_price,is_promo_price,measure_unit,price,price_per_unit,strikethrough_price,id,promotions,average_weight,weight_in_grams
3215,Congelados,"Pizzas, bases y masas",https://www.dia.es/congelados/pizzas-bases-y-masas/c/L2131,2,Dr. Oetker,Pizza 4 quesos Dr. Oetker Casa di Mama caja 395 g,0,/product_images/107941/107941_ISO_0_ES.jpg,107941,,107941,0,29,/congelados/pizzas-bases-y-masas/p/107941,0,EUR,0,False,False,KILO,4.45,11.27,4.45,105,,,
3216,Congelados,"Pizzas, bases y masas",https://www.dia.es/congelados/pizzas-bases-y-masas/c/L2131,2,Dr. Oetker,Pizza prosciutto y funghi Dr. Oetker Casa di Mama caja 380 g,0,/product_images/103013/103013_ISO_0_ES.jpg,103013,,103013,0,19,/congelados/pizzas-bases-y-masas/p/103013,0,EUR,0,False,False,KILO,4.45,11.71,4.45,105,,,
3217,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de merluza argentino sin piel Mari Marinera bolsa 400 g,0,/product_images/17384/17384_ISO_0_ES.jpg,17384,,17384,0,205,/congelados/pescado-y-marisco/p/17384,0,EUR,0,False,False,KILO,3.19,7.98,3.19,106,,,
3218,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Rabas empanadas Mari Marinera bolsa 400 g,0,/product_images/41098/41098_ISO_0_ES.jpg,41098,,41098,0,167,/congelados/pescado-y-marisco/p/41098,0,EUR,20,True,True,KILO,2.31,5.78,2.89,106,,,
3219,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Muslitos de mar Mari Marinera caja 250 g,0,/product_images/19199/19199_ISO_0_ES.jpg,19199,,19199,0,38,/congelados/pescado-y-marisco/p/19199,0,EUR,0,False,False,KILO,1.39,5.56,1.39,106,,,
3220,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Selección Mundial,Lomos de salmón Selección Mundial bolsa 250 g,0,/product_images/274390/274390_ISO_0_ES.jpg,274390,,274390,0,285,/congelados/pescado-y-marisco/p/274390,0,EUR,0,False,False,KILO,6.19,24.76,6.19,106,,,
3221,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Almeja del pacífico Mari Marinera bolsa 450 g,0,/product_images/129357/129357_ISO_0_ES.jpg,129357,,129357,0,52,/congelados/pescado-y-marisco/p/129357,0,EUR,0,False,False,KILO,1.69,3.76,1.69,106,,,
3222,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Caprichos del mar Mari Marinera bolsa 400 g,0,/product_images/41097/41097_ISO_0_ES.jpg,41097,,41097,0,60,/congelados/pescado-y-marisco/p/41097,0,EUR,0,False,False,KILO,1.79,4.48,1.79,106,,,
3223,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Medallones de merluza del cabo MSC Mari Marinera bolsa 475 g,0,/product_images/26442/26442_ISO_0_ES.jpg,26442,,26442,0,74,/congelados/pescado-y-marisco/p/26442,0,EUR,0,False,False,KILO,3.59,7.56,3.59,106,,,
3224,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de merluza del cabo sin piel MSC Mari Marinera bolsa 600 g,0,/product_images/72170/72170_ISO_0_ES.jpg,72170,,72170,0,202,/congelados/pescado-y-marisco/p/72170,0,EUR,0,False,False,KILO,4.99,8.32,4.99,106,,,
3225,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Merluza rebozada al huevo MSC Mari Marinera caja 340 g,0,/product_images/207586/207586_ISO_0_ES.jpg,207586,,207586,0,113,/congelados/pescado-y-marisco/p/207586,0,EUR,0,False,False,KILO,2.79,8.21,2.79,106,,,
3226,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filetes de bacalao MSC Mari Marinera bandeja 400 g,0,/product_images/4542/4542_ISO_0_ES.jpg,4542,,4542,0,123,/congelados/pescado-y-marisco/p/4542,0,EUR,0,False,False,KILO,5.59,13.98,5.59,106,,,
3227,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Gambas peladas medianas 70/90 piezas Mari Marinera bolsa 350 g,0,/product_images/269059/269059_ISO_0_ES.jpg,269059,,269059,0,103,/congelados/pescado-y-marisco/p/269059,0,EUR,0,False,False,KILO,4.79,13.69,4.79,106,,,
3228,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Varitas de merluza MSC Mari Marinera caja 300 g,0,/product_images/271910/271910_ISO_0_ES.jpg,271910,,271910,0,65,/congelados/pescado-y-marisco/p/271910,0,EUR,0,False,False,KILO,2.35,7.83,2.35,106,,,
3229,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Palitos de surimi ultracongelados MSC Mari Marinera bolsa 450 g,0,/product_images/3374/3374_ISO_0_ES.jpg,3374,Sin gluten,3374,0,66,/congelados/pescado-y-marisco/p/3374,0,EUR,0,False,False,KILO,1.79,3.98,1.79,106,,,
3230,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Preparado para paellas y sopas Mari Marinera bolsa 685 g,0,/product_images/273563/273563_ISO_0_ES.jpg,273563,,273563,0,47,/congelados/pescado-y-marisco/p/273563,0,EUR,0,False,False,KILO,4.09,5.97,4.09,106,,,
3231,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Tiras de potón Mari Marinera bolsa 350 g,0,/product_images/286537/286537_ISO_0_ES.jpg,286537,,286537,0,111,/congelados/pescado-y-marisco/p/286537,0,EUR,0,False,False,KILO,2.99,8.54,2.99,106,,,
3232,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Filetes de merluza sin piel baby Pescanova bolsa 400 g,0,/product_images/69089/69089_ISO_0_ES.jpg,69089,,69089,0,113,/congelados/pescado-y-marisco/p/69089,0,EUR,0,False,False,KILO,5.19,12.98,5.19,106,,,
3233,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Nuggets de merluza Pescanova bolsa 300 g,0,/product_images/289431/289431_ISO_0_ES.jpg,289431,Sin gluten,289431,0,64,/congelados/pescado-y-marisco/p/289431,0,EUR,0,False,False,KILO,2.19,7.3,2.19,106,,,
3234,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Sepia faraónica Mari Marinera bolsa 400 g,0,/product_images/293705/293705_ISO_0_ES.jpg,293705,,293705,0,0,/congelados/pescado-y-marisco/p/293705,0,EUR,0,False,False,KILO,4.99,12.48,4.99,106,,,
3235,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Langostino crudo grande 32/48 piezas Mari Marinera caja 800 g,0,/product_images/47405/47405_ISO_0_ES.jpg,47405,,47405,0,41,/congelados/pescado-y-marisco/p/47405,0,EUR,0,False,False,KILO,7.99,9.99,7.99,106,,,
3236,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de merluza empanada Mari Marinera bolsa 600 g,0,/product_images/293946/293946_ISO_0_ES.jpg,293946,,293946,0,41,/congelados/pescado-y-marisco/p/293946,0,EUR,0,False,False,KILO,4.95,8.25,4.95,106,,,
3237,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Anguriñas Pescanova bandeja 200 g,0,/product_images/71213/71213_ISO_0_ES.jpg,71213,Sin gluten,71213,0,110,/congelados/pescado-y-marisco/p/71213,0,EUR,0,False,False,KILO,1.89,9.45,1.89,106,,,
3238,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Corazones de merluza Pescanova caja 500 g,0,/product_images/69088/69088_ISO_0_ES.jpg,69088,,69088,0,129,/congelados/pescado-y-marisco/p/69088,0,EUR,0,False,False,KILO,6.79,13.58,6.79,106,,,
3239,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Filetes de bacalao Pescanova bandeja 400 g,0,/product_images/62059/62059_ISO_0_ES.jpg,62059,,62059,0,57,/congelados/pescado-y-marisco/p/62059,0,EUR,0,False,False,KILO,7.79,19.48,7.79,106,,,
3240,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Preparado de paella con caldo Mari Marinera bandeja 500 g,0,/product_images/59239/59239_ISO_0_ES.jpg,59239,,59239,0,57,/congelados/pescado-y-marisco/p/59239,0,EUR,0,False,False,KILO,3.49,6.98,3.49,106,,,
3241,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Anillas a la romana Mari Marinera bolsa 400 g,0,/product_images/5206/5206_ISO_0_ES.jpg,5206,,5206,0,126,/congelados/pescado-y-marisco/p/5206,0,EUR,0,False,False,KILO,3.59,8.98,3.59,106,,,
3242,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Langostino crudo extra 24/32 piezas Mari Marinera caja 800 g,0,/product_images/47404/47404_ISO_0_ES.jpg,47404,,47404,0,20,/congelados/pescado-y-marisco/p/47404,0,EUR,0,False,False,KILO,8.59,10.74,8.59,106,,,
3243,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Langostino cocido grande 32/48 piezas Mari Marinera caja 800 g,0,/product_images/47403/47403_ISO_0_ES.jpg,47403,,47403,0,70,/congelados/pescado-y-marisco/p/47403,0,EUR,0,False,False,KILO,7.99,9.99,7.99,106,,,
3244,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Aligator,Coquina del Mediterráneo Aligator bolsa 250 g,0,/product_images/300418/300418_ISO_0_ES.jpg,300418,,300418,0,21,/congelados/pescado-y-marisco/p/300418,0,EUR,0,False,False,KILO,3.69,14.76,3.69,106,,,
3245,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filetes de abadejo de Alaska Mari Marinera bolsa 500 g,0,/product_images/298869/298869_ISO_0_ES.jpg,298869,Sin gluten | Sin lactosa,298869,0,48,/congelados/pescado-y-marisco/p/298869,0,EUR,0,False,False,KILO,4.99,9.98,4.99,106,,,
3246,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de dorada Mari Marinera bolsa 180 g,0,/product_images/298229/298229_ISO_0_ES.jpg,298229,,298229,0,66,/congelados/pescado-y-marisco/p/298229,0,EUR,0,False,False,KILO,3.99,22.17,3.99,106,,,
3247,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de lubina Mari Marinera bolsa 180 g,0,/product_images/298228/298228_ISO_0_ES.jpg,298228,,298228,0,97,/congelados/pescado-y-marisco/p/298228,0,EUR,0,False,False,KILO,3.99,22.17,3.99,106,,,
3248,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,,Gamba blanca caja 500 g,0,/product_images/297401/297401_ISO_0_ES.jpg,297401,,297401,0,13,/congelados/pescado-y-marisco/p/297401,0,EUR,0,False,False,KILO,6.99,13.98,6.99,106,,,
3249,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Caprichos de calamar a la romana Pescanova bolsa 600 g,0,/product_images/295922/295922_ISO_0_ES.jpg,295922,,295922,0,32,/congelados/pescado-y-marisco/p/295922,0,EUR,0,False,False,KILO,3.99,6.65,3.99,106,,,
3250,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mar Natural,Filetes de gallineta Mar Natural bolsa 400 g,0,/product_images/295181/295181_ISO_0_ES.jpg,295181,,295181,0,0,/congelados/pescado-y-marisco/p/295181,0,EUR,0,False,False,KILO,3.99,9.98,3.99,106,,,
3251,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Cocinarte,"Preparado para fideuá, pastas y arroces Cocinarte bolsa 450 g",0,/product_images/294664/294664_ISO_0_ES.jpg,294664,,294664,0,28,/congelados/pescado-y-marisco/p/294664,0,EUR,0,False,False,KILO,3.29,7.31,3.29,106,,,
3252,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Langostinos cocidos pelados Pescanova bandeja 180 g,0,/product_images/294651/294651_ISO_0_ES.jpg,294651,,294651,0,18,/congelados/pescado-y-marisco/p/294651,0,EUR,0,False,False,KILO,4.29,23.83,4.29,106,,,
3253,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Cocinarte,Colas de gamba rebozadas Cocinarte bolsa 200 g,0,/product_images/291763/291763_ISO_0_ES.jpg,291763,,291763,0,76,/congelados/pescado-y-marisco/p/291763,0,EUR,0,False,False,KILO,2.59,12.95,2.59,106,,,
3254,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Nos,Supremas de merluza MSC Nos caja 400 g,0,/product_images/291720/291720_ISO_0_ES.jpg,291720,,291720,0,63,/congelados/pescado-y-marisco/p/291720,0,EUR,0,False,False,KILO,3.59,8.98,3.59,106,,,
3255,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Terranova,Tortillitas de camarón Terranova bolsa 400 g,0,/product_images/291719/291719_ISO_0_ES.jpg,291719,,291719,0,28,/congelados/pescado-y-marisco/p/291719,0,EUR,0,False,False,KILO,3.69,9.23,3.69,106,,,
3256,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Findus,Varitas de pescado MSC Findus caja 280 g,0,/product_images/291396/291396_ISO_0_ES.jpg,291396,,291396,0,0,/congelados/pescado-y-marisco/p/291396,0,EUR,0,False,False,KILO,3.19,11.39,3.19,106,,,
3257,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filetes de atún MSC Mari Marinera bandeja 250 g,0,/product_images/288633/288633_ISO_0_ES.jpg,288633,,288633,0,64,/congelados/pescado-y-marisco/p/288633,0,EUR,0,False,False,KILO,4.19,16.76,4.19,106,,,
3258,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Calamar troceado Mari Marinera bolsa 450 g,0,/product_images/286539/286539_ISO_0_ES.jpg,286539,,286539,0,50,/congelados/pescado-y-marisco/p/286539,0,EUR,0,False,False,KILO,4.79,10.64,4.79,106,,,
3259,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Anilla de pota Mari Marinera bolsa 350 g,0,/product_images/286538/286538_ISO_0_ES.jpg,286538,,286538,0,70,/congelados/pescado-y-marisco/p/286538,0,EUR,0,False,False,KILO,4.89,13.97,4.89,106,,,
3260,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Fandicosta,Boquerón enharinado Fandicosta bolsa 400 g,0,/product_images/282772/282772_ISO_0_ES.jpg,282772,,282772,0,33,/congelados/pescado-y-marisco/p/282772,0,EUR,0,False,False,KILO,3.69,9.23,3.69,106,,,
3261,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Ar-t morhua,Porciones de bacalao sin piel MSC Ar-t morhua bolsa 500 g,0,/product_images/275005/275005_ISO_0_ES.jpg,275005,,275005,0,37,/congelados/pescado-y-marisco/p/275005,0,EUR,0,False,False,KILO,7.49,14.98,7.49,106,,,
3262,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Filete de salmón salvaje Mari Marinera bolsa 360 g,0,/product_images/274389/274389_ISO_0_ES.jpg,274389,,274389,0,67,/congelados/pescado-y-marisco/p/274389,0,EUR,0,False,False,KILO,6.99,19.42,6.99,106,,,
3263,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Gambón crudo Mari Marinera caja 800 g,0,/product_images/273235/273235_ISO_0_ES.jpg,273235,,273235,0,17,/congelados/pescado-y-marisco/p/273235,0,EUR,0,False,False,KILO,9.69,12.11,9.69,106,,,
3264,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Chipirón enharinado Mari Marinera bolsa 250 g,0,/product_images/271923/271923_ISO_0_ES.jpg,271923,,271923,0,56,/congelados/pescado-y-marisco/p/271923,0,EUR,0,False,False,KILO,3.49,13.96,3.49,106,,,
3265,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Gambas peladas grandes 35/55 piezas Mari Marinera bolsa 350 g,0,/product_images/269058/269058_ISO_0_ES.jpg,269058,,269058,0,47,/congelados/pescado-y-marisco/p/269058,0,EUR,0,False,False,KILO,5.69,16.26,5.69,106,,,
3266,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Navajas crudas MSC Mari Marinera bandeja 400 g,0,/product_images/266555/266555_ISO_0_ES.jpg,266555,,266555,0,1,/congelados/pescado-y-marisco/p/266555,0,EUR,40,False,True,KILO,1.79,4.48,2.99,106,,,
3267,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Gulas con gambas ultracongeladas Mari Marinera bandeja 250 g,0,/product_images/263685/263685_ISO_0_ES.jpg,263685,,263685,0,93,/congelados/pescado-y-marisco/p/263685,0,EUR,0,False,False,KILO,2.79,11.16,2.79,106,,,
3268,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Aligator,Puntilla Aligator bolsa 450 g,0,/product_images/263661/263661_ISO_0_ES.jpg,263661,,263661,0,26,/congelados/pescado-y-marisco/p/263661,0,EUR,0,False,False,KILO,4.39,9.76,4.39,106,,,
3269,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Gulas clásicas ultracongeladas MSC Mari Marinera bandeja 250 g,0,/product_images/263242/263242_ISO_0_ES.jpg,263242,,263242,0,374,/congelados/pescado-y-marisco/p/263242,0,EUR,0,False,False,KILO,2.59,10.36,2.59,106,,,
3270,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Carne de mejillón cocido Mari Marinera bolsa 250 g,0,/product_images/233107/233107_ISO_0_ES.jpg,233107,,233107,0,46,/congelados/pescado-y-marisco/p/233107,0,EUR,0,False,False,KILO,2.09,8.36,2.09,106,,,
3271,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Rodajas de merluza del cabo MSC Mari Marinera bolsa 550 g,0,/product_images/214766/214766_ISO_0_ES.jpg,214766,,214766,0,65,/congelados/pescado-y-marisco/p/214766,0,EUR,0,False,False,KILO,3.98,7.24,3.98,106,,,
3272,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Marvanejo,Bacalao dorado Marvanejo bandeja 240 g,0,/product_images/188892/188892_ISO_0_ES.jpg,188892,Sin gluten,188892,0,20,/congelados/pescado-y-marisco/p/188892,0,EUR,0,False,False,KILO,2.99,12.46,2.99,106,,,
3273,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Varitas de merluza Pescanova bolsa 450 g,0,/product_images/166567/166567_ISO_0_ES.jpg,166567,,166567,0,56,/congelados/pescado-y-marisco/p/166567,0,EUR,0,False,False,KILO,3.49,7.76,3.49,106,,,
3274,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Mari Marinera,Colas de gambón pelado crudo Mari Marinera bandeja 200 g,0,/product_images/148888/148888_ISO_0_ES.jpg,148888,,148888,0,38,/congelados/pescado-y-marisco/p/148888,0,EUR,0,False,False,KILO,5.19,25.95,5.19,106,,,
3275,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Calamar limpio Pescanova bandeja 400 g,0,/product_images/137390/137390_ISO_0_ES.jpg,137390,,137390,0,93,/congelados/pescado-y-marisco/p/137390,0,EUR,0,False,False,KILO,6.29,15.73,6.29,106,,,
3276,Congelados,Pescado y marisco,https://www.dia.es/congelados/pescado-y-marisco/c/L2132,3,Pescanova,Peskitos de merluza empanada Pescanova caja 400 g,0,/product_images/1043/1043_ISO_0_ES.jpg,1043,,1043,0,36,/congelados/pescado-y-marisco/p/1043,0,EUR,0,False,False,KILO,3.85,9.63,3.85,106,,,
3277,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Al Punto,Nuggets de pollo Al Punto bolsa 400 g,0,/product_images/275642/275642_ISO_0_ES.jpg,275642,,275642,0,207,/congelados/carne-y-pollo/p/275642,0,EUR,0,False,False,KILO,2.99,7.48,2.99,107,,,
3278,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Al Punto,San jacobo Al Punto bolsa 320 g,0,/product_images/43657/43657_ISO_0_ES.jpg,43657,,43657,0,224,/congelados/carne-y-pollo/p/43657,0,EUR,0,False,False,KILO,1.19,3.72,1.19,107,,,
3279,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Al Punto,Fingers de pollo Al Punto bolsa 400 g,0,/product_images/275644/275644_ISO_0_ES.jpg,275644,,275644,0,86,/congelados/carne-y-pollo/p/275644,0,EUR,0,False,False,KILO,3.19,7.98,3.19,107,,,
3280,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Gourmet Kebab,Kebab loncheado de pollo Gourmet Kebab bolsa 250 g,0,/product_images/293071/293071_ISO_0_ES.jpg,293071,,293071,0,182,/congelados/carne-y-pollo/p/293071,0,EUR,0,False,False,KILO,3.49,13.96,3.49,107,,,
3281,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Al Punto,Nuggets de pollo y queso Al Punto bolsa 400 g,0,/product_images/275643/275643_ISO_0_ES.jpg,275643,,275643,0,28,/congelados/carne-y-pollo/p/275643,0,EUR,0,False,False,KILO,3.19,7.98,3.19,107,,,
3282,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,Fripozo,Crunchy de pollo con salsa barbacoa Fripozo bolsa 300 g,0,/product_images/230004/230004_ISO_0_ES.jpg,230004,,230004,0,22,/congelados/carne-y-pollo/p/230004,0,EUR,0,False,False,KILO,2.39,7.97,2.39,107,,,
3283,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,La cocinera,Nuggets La cocinera caja 350 g,0,/product_images/58904/58904_ISO_0_ES.jpg,58904,,58904,0,20,/congelados/carne-y-pollo/p/58904,0,EUR,0,False,False,KILO,4.99,14.26,4.99,107,,,
3284,Congelados,Carne y pollo,https://www.dia.es/congelados/carne-y-pollo/c/L2133,1,La cocinera,Finger de pollo La cocinera caja 320 g,0,/product_images/151245/151245_ISO_0_ES.jpg,151245,,151245,0,50,/congelados/carne-y-pollo/p/151245,0,EUR,0,False,False,KILO,4.99,15.59,4.99,107,,,
3285,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Al Punto,Arroz tres delicias Al Punto bolsa 850 g,0,/product_images/267141/267141_ISO_0_ES.jpg,267141,,267141,0,109,/congelados/verduras-hortalizas-y-salteados/p/267141,0,EUR,0,False,False,KILO,2.69,3.16,2.69,108,,,
3286,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Vegecampo,Mezcla de pimientos Vegecampo bolsa 400 g,0,/product_images/283127/283127_ISO_0_ES.jpg,283127,,283127,0,224,/congelados/verduras-hortalizas-y-salteados/p/283127,0,EUR,0,False,False,KILO,1.15,2.88,1.15,108,,,
3287,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Al Punto,Braseado de verduras con pollo asado Al Punto bolsa 400 g,0,/product_images/267138/267138_ISO_0_ES.jpg,267138,,267138,0,147,/congelados/verduras-hortalizas-y-salteados/p/267138,0,EUR,0,False,False,KILO,1.89,4.73,1.89,108,,,
3288,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Vegecampo,Brócoli Vegecampo bolsa 900 g,0,/product_images/264185/264185_ISO_0_ES.jpg,264185,,264185,0,113,/congelados/verduras-hortalizas-y-salteados/p/264185,0,EUR,0,False,False,KILO,2.05,2.28,2.05,108,,,
3289,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Vegecampo,Guisantes Vegecampo bolsa 1 Kg,0,/product_images/263266/263266_ISO_0_ES.jpg,263266,,263266,0,88,/congelados/verduras-hortalizas-y-salteados/p/263266,0,EUR,0,False,False,KILO,1.59,1.59,1.59,108,,,
3290,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Al Punto,Salteado de setas Al Punto bolsa 450 g,0,/product_images/84650/84650_ISO_0_ES.jpg,84650,,84650,0,125,/congelados/verduras-hortalizas-y-salteados/p/84650,0,EUR,0,False,False,KILO,1.65,3.67,1.65,108,,,
3291,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Vegecampo,Cebolla troceada Vegecampo bolsa 400 g,0,/product_images/51713/51713_ISO_0_ES.jpg,51713,,51713,0,254,/congelados/verduras-hortalizas-y-salteados/p/51713,0,EUR,0,False,False,KILO,0.99,2.48,0.99,108,,,
3292,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Vegecampo,Judías verdes planas Vegecampo bolsa 1 Kg,0,/product_images/263267/263267_ISO_0_ES.jpg,263267,,263267,0,79,/congelados/verduras-hortalizas-y-salteados/p/263267,0,EUR,0,False,False,KILO,1.55,1.55,1.55,108,,,
3293,Congelados,"Verduras, hortalizas y salteados",https://www.dia.es/congelados/verduras-hortalizas-y-salteados/c/L2210,2,Al Punto,Parrillada de verduras asadas Al Punto bolsa 450 g,0,/product_images/267133/267133_ISO_0_ES.jpg,267133,,267133,0,92,/congelados/verduras-hortalizas-y-salteados/p/267133,0,EUR,0,False,False,KILO,1.69,3.76,1.69,108,,,
